pack_combo,mass,series,parallel,mass_kg,batt_mass,accel_time,skidpad_time,endur_time,energy_wh,final_soc,pack_energy_kwh,final_energy_kwh,total_points,score_breakdown
[108   2],290,108,2,290,15.552,3.935079819301123,4.579187861615182,1816.193554710981,3186.0038804717897,0.08034145386070132,3.888,3.215008719258629,337.2275904798891,"ScoreBreakdown(accel=91.69422991893049, skidpad=75.0, autocross=7.580145388516827, endurance=77.06666218277898, efficiency=85.88655298966277)"
[108   2],295,108,2,295,15.552,3.9633417441227863,4.61836203910029,1813.821998853325,3183.9541068346107,0.08125522394164204,3.888,3.212673964844587,336.67810142234225,"ScoreBreakdown(accel=89.7104735538761, skidpad=75.0, autocross=7.925863620351223, endurance=77.86112273658753, efficiency=86.18064151152738)"
[108   2],300,108,2,300,15.552,3.9915058253446176,4.65720733660217,1825.0873875757259,3174.4455780017925,0.08487733752361427,3.888,3.20259165572168,329.06545941562615,"ScoreBreakdown(accel=87.76153133710751, skidpad=75.0, autocross=6.5, endurance=74.10565851453899, efficiency=85.6982695639797)"
[112   2],200,112,2,200,16.128,3.6263688434969197,4.496213348185748,1665.8552610911297,3381.1826305609743,0.055244710193450314,4.032,3.4201341801480187,428.34653818474476,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=31.442645408533416, endurance=131.90269116674824, efficiency=90.00120160946314)"
[112   2],205,112,2,205,16.128,3.6441452916822072,4.376067036852291,1676.5519679100694,3372.8226908031247,0.05751388405332165,4.032,3.4116696283591237,421.674404324501,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=29.603392175370214, endurance=127.67608693341178, efficiency=89.39492521571904)"
[112   2],210,112,2,210,16.128,3.6511095024580413,4.4288669578696584,1673.003390793144,3376.3326686437467,0.0565041491529456,4.032,3.41455028574095,423.8445067504142,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=30.210947913261037, endurance=129.07225011934844, efficiency=89.56130871780476)"
[112   2],215,112,2,215,16.128,3.637075262504169,4.481046804910079,1684.01641248067,3373.017712224195,0.05736867739130164,4.032,3.4112915528872256,416.7949483967609,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=28.333754275942397, endurance=124.75845883100126, efficiency=88.70273528981724)"
[112   2],220,112,2,220,16.128,3.6619219016776015,4.532621511412529,1695.7544332113441,3366.728323983216,0.05978225950288295,4.032,3.4046210429943082,409.507339443599,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=26.3598262587089, endurance=120.2223719216462, efficiency=87.92514126324389)"
[112   2],225,112,2,225,16.128,3.6815379399303936,4.422192708426152,1704.8883831407893,3356.5017245277886,0.06305775898639156,4.032,3.3937810325890267,404.148270423555,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=24.842617175900923, endurance=116.73582519897195, efficiency=87.5698280486821)"
[112   2],230,112,2,230,16.128,3.692103880388501,4.470852429020283,1700.6420539629046,3360.890780303334,0.06187756155275557,4.032,3.3973253815051434,406.64873698499656,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=25.545933199733508, endurance=118.352045537806, efficiency=87.75075824745706)"
