pack_combo,mass,series,parallel,mass_kg,batt_mass,accel_time,skidpad_time,endur_time,energy_wh,final_soc,pack_energy_kwh,final_energy_kwh,total_points,score_breakdown
[112   2],275,112,2,275,16.128,3.8508227503561585,4.586949823898507,1664.207344975028,3565.3306312926056,0.019032396356975925,4.032,3.5959104858069337,419.2208982076843,"ScoreBreakdown(accel=97.7811967647046, skidpad=75.0, autocross=31.728099401203302, endurance=132.55866448901156, efficiency=82.15293755276483)"
[112   2],280,112,2,280,16.128,3.8782795667071923,4.628315144971793,1670.9903850258465,3572.7760065781267,0.016700455215366627,4.032,3.603306114760326,412.4438563845823,"ScoreBreakdown(accel=95.76858873133177, skidpad=75.0, autocross=30.55674391472049, endurance=129.86688938776825, efficiency=81.2516343507618)"
[112   2],285,112,2,285,16.128,3.906724326227902,4.669313121469187,1674.7893619137596,3577.4706098602023,0.01523428107500202,4.032,3.6077776104093218,407.7163220329273,"ScoreBreakdown(accel=93.71339838354871, skidpad=75.0, autocross=29.90484804882296, endurance=128.36883258035465, efficiency=80.72924302020095)"
[112   2],290,112,2,290,16.128,3.935079819301123,4.579187861615182,1686.9525413257045,3586.680142096962,0.012051550990015198,4.032,3.617211898702796,397.45886095589157,"ScoreBreakdown(accel=91.69422991893049, skidpad=75.0, autocross=27.837422997454738, endurance=123.61788947112835, efficiency=79.309318568378)"
[112   2],295,112,2,295,16.128,3.9633417441227863,4.61836203910029,1680.6372362013751,3592.562493841169,0.010456734580080106,4.032,3.6224082976772207,399.30758110811814,"ScoreBreakdown(accel=89.7104735538761, skidpad=75.0, autocross=28.90712599312673, endurance=126.07606713171323, efficiency=79.61391442940206)"
[112   2],300,112,2,300,16.128,3.9915058253446176,4.65720733660217,1687.275055939815,3600.4313455729616,0.008020904606866481,4.032,3.6301298925804324,392.76900806950243,"ScoreBreakdown(accel=87.76153133710751, skidpad=75.0, autocross=27.78300953427731, endurance=123.49284732376685, efficiency=78.73161987435077)"
[116   2],200,116,2,200,16.703999999999997,3.6263688434969197,4.496213348185748,1588.8771542629581,3553.388012507823,0.06280862931762425,4.176,3.590363761410139,474.0422494335281,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=45.4090738564778, endurance=163.99754604497082, efficiency=89.6356295320795)"
[116   2],205,116,2,205,16.703999999999997,3.6441452916822072,4.376067036852291,1596.6288196557223,3563.680640237255,0.05931532203618534,4.176,3.600471533991379,468.00939626117673,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=43.94168082235719, endurance=160.62547661040125, efficiency=88.44223882841828)"
[116   2],210,116,2,210,16.703999999999997,3.6511095024580413,4.4288669578696584,1590.8463847833873,3567.766860014153,0.05828094455870216,4.176,3.6037995129625893,471.9957454944738,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=45.03494284137841, endurance=163.1377929105305, efficiency=88.82300974256489)"
[116   2],215,116,2,215,16.703999999999997,3.637075262504169,4.481046804910079,1598.1103152246749,3574.2447606885216,0.05606105989587999,4.176,3.610533946078552,466.4953942114798,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=43.66285348079124, endurance=159.98473133346846, efficiency=87.84780939722009)"
[116   2],220,116,2,220,16.703999999999997,3.6619219016776015,4.532621511412529,1607.1900922841212,3585.3070557498413,0.05277466827102824,4.176,3.6216573114574966,459.5661619757977,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=41.965208381692584, endurance=156.08354261558148, efficiency=86.51741097852361)"
[116   2],225,116,2,225,16.703999999999997,3.6815379399303936,4.422192708426152,1614.2599483922045,3596.8719212476108,0.04904646193542273,4.176,3.6328101340847825,454.1034734775417,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=40.65658228505031, endurance=153.0763196295382, efficiency=85.37057156295319)"
